rating,title,author,date,helpful_votes,clean_review,pos_counts,constituency_tree,dependency_tree,named_entities
8.0,Nolan Tackles the Biopic,socrates4,"Aug 5, 2024",,nolan tackl biopic,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan tackl biopic', 'ROOT', 'biopic')]","[('nolan', 'compound', 'tackl'), ('tackl', 'compound', 'biopic'), ('biopic', 'ROOT', 'biopic')]",{'ORG': 1}
9.0,Prometheus's God but Oppenheimer was a human,supertunaman,"Aug 30, 2023",,prometheus god oppenheim human,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('prometheus god oppenheim human', 'ROOT', 'human')]","[('prometheus', 'compound', 'human'), ('god', 'compound', 'oppenheim'), ('oppenheim', 'compound', 'human'), ('human', 'ROOT', 'human')]",{'PERSON': 1}
10.0,American Prometheus.,jlspenc-84630,"Dec 19, 2024",,american prometheu,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('american prometheu', 'ROOT', 'prometheu')]","[('american', 'compound', 'prometheu'), ('prometheu', 'ROOT', 'prometheu')]",{'NORP': 1}
9.0,A Thrilling and Unique Cinematic Experience,addysmithtf,"Jun 10, 2024",,thrill uniqu cinemat experi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('thrill uniqu', 'nsubj', 'experi')]","[('thrill', 'compound', 'uniqu'), ('uniqu', 'nsubj', 'experi'), ('cinemat', 'compound', 'experi'), ('experi', 'ROOT', 'experi')]",{'GPE': 1}
7.0,The world's longest trailer.,domtaylor,"Aug 21, 2023",,world longest trailer,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('world longest trailer', 'ROOT', 'trailer')]","[('world', 'nmod', 'trailer'), ('longest', 'amod', 'trailer'), ('trailer', 'ROOT', 'trailer')]",{}
10.0,An Epic Eye-Opener Account Of The Creation Of The Atomic Bomb,t-d-t-m82,"Jan 19, 2025",,epic eyeopen account creation atom bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('epic eyeopen account creation atom bomb', 'ROOT', 'bomb')]","[('epic', 'amod', 'bomb'), ('eyeopen', 'compound', 'account'), ('account', 'compound', 'bomb'), ('creation', 'compound', 'atom'), ('atom', 'compound', 'bomb'), ('bomb', 'ROOT', 'bomb')]",{}
7.0,Nolan needs to reign himself in a bit,rb-99402,"Aug 18, 2023",,nolan need reign bit,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan', 'nsubj', 'need')]","[('nolan', 'nsubj', 'need'), ('need', 'ROOT', 'need'), ('reign', 'compound', 'bit'), ('bit', 'npadvmod', 'need')]",{}
4.0,"Below expectation, except Robert Downey Jr.'s characterization",raja_sarkar,"Sep 3, 2023",,expect except robert downey jr character,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('robert downey jr character', 'pobj', 'except')]","[('expect', 'ROOT', 'expect'), ('except', 'prep', 'expect'), ('robert', 'compound', 'character'), ('downey', 'compound', 'character'), ('jr', 'compound', 'character'), ('character', 'pobj', 'except')]",{'PERSON': 1}
8.0,Father of The Atomic Bomb (Fission),rugash-44786,"Nov 13, 2023",,father atom bomb fission,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('father atom bomb fission', 'ROOT', 'fission')]","[('father', 'compound', 'bomb'), ('atom', 'compound', 'bomb'), ('bomb', 'compound', 'fission'), ('fission', 'ROOT', 'fission')]",{}
9.0,"A dull movie for some, a masterpiece for others.",ankhonian,"Jan 2, 2025",,dull movi masterpiec other,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('dull movi masterpiec', 'ROOT', 'masterpiec')]","[('dull', 'amod', 'movi'), ('movi', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec'), ('other', 'amod', 'masterpiec')]",{}
8.0,"Worth the watch, with a few let downs",celestegeorgiou,"Jul 24, 2023",,worth watch let down,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('worth', 'ROOT', 'worth'), ('watch', 'npadvmod', 'worth'), ('let', 'xcomp', 'worth'), ('down', 'prt', 'let')]",{}
10.0,A Tale of Prometheus and Ozymandias,jvxtjfnbq,"Sep 17, 2023",,tale prometheu ozymandia,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('tale prometheu ozymandia', 'ROOT', 'ozymandia')]","[('tale', 'compound', 'ozymandia'), ('prometheu', 'compound', 'ozymandia'), ('ozymandia', 'ROOT', 'ozymandia')]",{}
10.0,A Mesmeric Slow Burn: Nolan's Brilliant Oppenheimer,snewkyblinders,"Aug 21, 2024",,mesmer slow burn nolan brilliant oppenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('mesmer slow burn nolan brilliant oppenheim', 'ROOT', 'oppenheim')]","[('mesmer', 'compound', 'slow'), ('slow', 'npadvmod', 'burn'), ('burn', 'compound', 'oppenheim'), ('nolan', 'compound', 'brilliant'), ('brilliant', 'compound', 'oppenheim'), ('oppenheim', 'ROOT', 'oppenheim')]","{'ORG': 1, 'GPE': 1}"
10.0,"""Unintended Father of the Atomic Bomb""",sajjadgarshasbi,"Nov 28, 2024",,unintend father atom bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('father atom bomb', 'dobj', 'unintend')]","[('unintend', 'ROOT', 'unintend'), ('father', 'compound', 'bomb'), ('atom', 'compound', 'bomb'), ('bomb', 'dobj', 'unintend')]",{}
6.0,Overcooked,socceroos,"Jul 23, 2023",,overcook,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('overcook', 'ROOT', 'overcook')]",{}
10.0,Sharpen Your Brain and Learn the Art ot being Patient to understand The Actual Art.,mishramani-00700,"Jul 23, 2023",,sharpen brain learn art ot patient understand actual art,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('sharpen brain', 'nsubj', 'learn'), ('art ot patient', 'nsubj', 'understand'), ('actual art', 'dobj', 'understand')]","[('sharpen', 'compound', 'brain'), ('brain', 'nsubj', 'learn'), ('learn', 'ROOT', 'learn'), ('art', 'compound', 'patient'), ('ot', 'compound', 'patient'), ('patient', 'nsubj', 'understand'), ('understand', 'ccomp', 'learn'), ('actual', 'amod', 'art'), ('art', 'dobj', 'understand')]",{}
6.0,Someone should tell the truth,halavurta,"Jul 22, 2023",,someon tell truth,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('someon', 'nsubj', 'tell'), ('truth', 'dobj', 'tell')]","[('someon', 'nsubj', 'tell'), ('tell', 'ROOT', 'tell'), ('truth', 'dobj', 'tell')]",{'PERSON': 1}
4.0,Just not good.,HypnoticPoison7,"Jul 26, 2023",,good,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('good', 'ROOT', 'good')]",{}
,Very Good; Not A Masterpiece,shadhuahmed,"Nov 17, 2023",,good masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('good masterpiec', 'ROOT', 'masterpiec')]","[('good', 'amod', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
8.0,Barbenheimer 2/2,mickeythechamp,"Jul 24, 2023",,barbenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('barbenheim', 'ROOT', 'barbenheim')]","[('barbenheim', 'ROOT', 'barbenheim')]",{'GPE': 1}
10.0,Speechless,CantBeatKarma,"Jul 28, 2023",,speechless,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('speechless', 'ROOT', 'speechless')]","[('speechless', 'ROOT', 'speechless')]",{}
10.0,Top 3 Nolan Films OAT,leomac-94145,"Jul 21, 2023",,top nolan film oat,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('top nolan film oat', 'ROOT', 'oat')]","[('top', 'amod', 'oat'), ('nolan', 'compound', 'film'), ('film', 'compound', 'oat'), ('oat', 'ROOT', 'oat')]",{}
8.0,Perfect,ipsentorres,"Jul 22, 2023",,perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('perfect', 'ROOT', 'perfect')]",{}
10.0,"Important film to watch, especially in the new context of UAP disclosure",asforrest-28-368478,"Jul 21, 2023",,import film watch especi new context uap disclosur,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('import film watch', 'nsubj', 'especi'), ('new context', 'dobj', 'especi'), ('uap disclosur', 'dobj', 'especi')]","[('import', 'compound', 'film'), ('film', 'compound', 'watch'), ('watch', 'nsubj', 'especi'), ('especi', 'ROOT', 'especi'), ('new', 'amod', 'context'), ('context', 'dobj', 'especi'), ('uap', 'compound', 'disclosur'), ('disclosur', 'dobj', 'especi')]",{}
10.0,"Captivating, Intriguing, and difficult to stop watching.",tyranhtj,"Jul 23, 2023",,captiv intrigu difficult stop watch,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('captiv', 'nsubj', 'intrigu')]","[('captiv', 'nsubj', 'intrigu'), ('intrigu', 'ROOT', 'intrigu'), ('difficult', 'amod', 'stop'), ('stop', 'compound', 'watch'), ('watch', 'dobj', 'intrigu')]",{'ORG': 1}
6.0,Oppenheimer Wikipedia dump,tarunleft,"Jul 27, 2023",,oppenheim wikipedia dump,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim wikipedia dump', 'ROOT', 'dump')]","[('oppenheim', 'compound', 'wikipedia'), ('wikipedia', 'compound', 'dump'), ('dump', 'ROOT', 'dump')]",{'ORG': 1}
8.0,"Run, don't walk, to see this movie.",gipsyblood,"Nov 18, 2024",,run dont walk see movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi', 'dobj', 'see')]","[('run', 'advcl', 'walk'), ('do', 'aux', 'walk'), ('nt', 'neg', 'walk'), ('walk', 'ROOT', 'walk'), ('see', 'xcomp', 'walk'), ('movi', 'dobj', 'see')]",{}
7.0,Don't be confused like I was,kdagoulis26,"Jul 28, 2023",,dont confus like,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('do', 'aux', 'confus'), ('nt', 'neg', 'confus'), ('confus', 'ROOT', 'confus'), ('like', 'prep', 'confus')]",{}
1.0,Avoid,jcwgeorge,"Feb 23, 2024",,avoid,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('avoid', 'ROOT', 'avoid')]",{}
10.0,Christopher Nolan's Magnum Opus,zamgion,"Jul 21, 2023",,christoph nolan magnum opu,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('christoph nolan magnum opu', 'ROOT', 'opu')]","[('christoph', 'compound', 'magnum'), ('nolan', 'compound', 'magnum'), ('magnum', 'compound', 'opu'), ('opu', 'ROOT', 'opu')]",{'ORG': 1}
10.0,Masterpiece by Christopher Nolan - more than one meaning?,mgortych,"Jul 24, 2023",,masterpiec christoph nolan one mean,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec christoph nolan', 'nsubj', 'mean')]","[('masterpiec', 'compound', 'christoph'), ('christoph', 'compound', 'nolan'), ('nolan', 'nsubj', 'mean'), ('one', 'nummod', 'mean'), ('mean', 'ROOT', 'mean')]",{'ORG': 1}
10.0,Simple 10/10,algenrala,"Jul 25, 2023",,simpl,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpl', 'ROOT', 'simpl')]","[('simpl', 'ROOT', 'simpl')]",{}
8.0,Very good but complicated,dbrowning-12200,"Jul 24, 2023",,good complic,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('good complic', 'ROOT', 'complic')]","[('good', 'amod', 'complic'), ('complic', 'ROOT', 'complic')]",{}
8.0,"Too long, but interesting. (Was there really some Dutch?!)",janwillemaikens,"Jul 22, 2023",,long interest realli dutch,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('long interest realli dutch', 'ROOT', 'dutch')]","[('long', 'amod', 'realli'), ('interest', 'compound', 'realli'), ('realli', 'compound', 'dutch'), ('dutch', 'ROOT', 'dutch')]",{'NORP': 1}
10.0,A must watch in theatres,shantayan,"Jul 22, 2023",,must watch theatr,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('must', 'aux', 'watch'), ('watch', 'ROOT', 'watch'), ('theatr', 'advmod', 'watch')]",{}
7.0,I just don't get the love.,colinjbooth,"Aug 7, 2023",,dont get love,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('love', 'dobj', 'get')]","[('do', 'aux', 'get'), ('nt', 'neg', 'get'), ('get', 'ROOT', 'get'), ('love', 'dobj', 'get')]",{}
10.0,This is cinema!!!,masoud971,"Jul 21, 2023",,cinema,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinema', 'ROOT', 'cinema')]","[('cinema', 'ROOT', 'cinema')]",{}
7.0,Politics Of The Bomb,redcanofevil,"Jul 21, 2023",,polit bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('polit bomb', 'ROOT', 'bomb')]","[('polit', 'compound', 'bomb'), ('bomb', 'ROOT', 'bomb')]",{}
4.0,It's didn't entertain or inform,rtamos,"Jan 16, 2024",,didnt entertain inform,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('inform', 'dobj', 'entertain')]","[('did', 'aux', 'entertain'), ('nt', 'neg', 'entertain'), ('entertain', 'ROOT', 'entertain'), ('inform', 'dobj', 'entertain')]",{}
10.0,NOLAN HAD DONE IT AGAIN.,hamedmds-67664,"Jul 21, 2023",,nolan done,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan', 'nsubj', 'done')]","[('nolan', 'nsubj', 'done'), ('done', 'ROOT', 'done')]",{}
8.0,Brilliant directional documentry drama,pook-29090,"Dec 12, 2024",,brilliant direct documentri drama,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('brilliant direct documentri drama', 'ROOT', 'drama')]","[('brilliant', 'amod', 'drama'), ('direct', 'amod', 'documentri'), ('documentri', 'compound', 'drama'), ('drama', 'ROOT', 'drama')]",{}
9.0,A Thought-Provoking Glimpse into History and Humanity's Ethical Dilemma,jonathanantoniothomas,"Jul 21, 2023",,thoughtprovok glimps histori human ethic dilemma,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('thoughtprovok glimps', 'nsubj', 'dilemma')]","[('thoughtprovok', 'compound', 'glimps'), ('glimps', 'nsubj', 'dilemma'), ('histori', 'nmod', 'dilemma'), ('human', 'amod', 'dilemma'), ('ethic', 'amod', 'dilemma'), ('dilemma', 'ROOT', 'dilemma')]",{}
,War History,nemesishealth,"Mar 1, 2024",,war histori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('war histori', 'ROOT', 'histori')]","[('war', 'compound', 'histori'), ('histori', 'ROOT', 'histori')]",{}
10.0,An awe-inspiring theatrical experience!,Anurag-Shetty,"Jul 21, 2023",,aweinspir theatric experi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('aweinspir theatric experi', 'ROOT', 'experi')]","[('aweinspir', 'compound', 'experi'), ('theatric', 'compound', 'experi'), ('experi', 'ROOT', 'experi')]",{'CARDINAL': 1}
10.0,Masterpiece!!,claycalderonblood,"Feb 29, 2024",,masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'ROOT', 'masterpiec')]","[('masterpiec', 'ROOT', 'masterpiec')]",{}
6.0,I was not impressed,arthimea,"Aug 14, 2023",,impress,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('impress', 'ROOT', 'impress')]",{}
10.0,Nolan did it again,anibalcnso,"Aug 6, 2023",,nolan,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan', 'ROOT', 'nolan')]","[('nolan', 'ROOT', 'nolan')]",{}
7.0,Indigest...,RosanaBotafogo,"Apr 14, 2024",,indigest,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('indigest', 'ROOT', 'indigest')]",{}
1.0,Talk talk talk,pvnt-51160,"Oct 28, 2024",,talk talk talk,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('talk talk talk', 'ROOT', 'talk')]","[('talk', 'compound', 'talk'), ('talk', 'compound', 'talk'), ('talk', 'ROOT', 'talk')]",{}
,A great historical movie produced at just the right time,vantranrmit,"Aug 14, 2023",,great histor movi produc right time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great histor movi produc', 'ROOT', 'produc')]","[('great', 'amod', 'movi'), ('histor', 'compound', 'movi'), ('movi', 'compound', 'produc'), ('produc', 'ROOT', 'produc'), ('right', 'amod', 'time'), ('time', 'npadvmod', 'produc')]",{}
10.0,Beyond anything I have ever experienced in a theater.,tfkummer,"Jul 21, 2023",,beyond anyth ever experienc theater,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('anyth', 'pobj', 'beyond'), ('experienc theater', 'appos', 'anyth')]","[('beyond', 'ROOT', 'beyond'), ('anyth', 'pobj', 'beyond'), ('ever', 'advmod', 'anyth'), ('experienc', 'compound', 'theater'), ('theater', 'appos', 'anyth')]",{}
10.0,Oscar worthy film and performances,junkspam-08023,"Jul 20, 2023",,oscar worthi film perform,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oscar worthi film', 'nsubj', 'perform')]","[('oscar', 'compound', 'worthi'), ('worthi', 'compound', 'film'), ('film', 'nsubj', 'perform'), ('perform', 'ROOT', 'perform')]",{}
10.0,"""But I can run the Manhattan Project.""",classicsoncall,"Jul 28, 2023",,run manhattan project,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('run manhattan project', 'ROOT', 'project')]","[('run', 'amod', 'project'), ('manhattan', 'compound', 'project'), ('project', 'ROOT', 'project')]",{'GPE': 1}
8.0,"A decent experience, still not perfect",mattlx,"Jul 20, 2023",,decent experi still perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('decent experi', 'nsubj', 'perfect')]","[('decent', 'compound', 'experi'), ('experi', 'nsubj', 'perfect'), ('still', 'advmod', 'perfect'), ('perfect', 'ROOT', 'perfect')]",{}
10.0,"Epic, mature spectacle",masonsaul,"Jul 22, 2023",,epic matur spectacl,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('epic matur spectacl', 'ROOT', 'spectacl')]","[('epic', 'amod', 'spectacl'), ('matur', 'compound', 'spectacl'), ('spectacl', 'ROOT', 'spectacl')]",{'PERSON': 1}
10.0,One of the best movies ever made !,Naratifan,"Jul 29, 2023",,one best movi ever made,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best movi', 'nsubj', 'made')]","[('one', 'nummod', 'movi'), ('best', 'amod', 'movi'), ('movi', 'nsubj', 'made'), ('ever', 'advmod', 'made'), ('made', 'ROOT', 'made')]",{'CARDINAL': 1}
7.0,Expected much more Nolan epic scenes,amsaifi,"Aug 4, 2023",,expect much nolan epic scene,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('much nolan epic scene', 'dobj', 'expect')]","[('expect', 'ROOT', 'expect'), ('much', 'amod', 'scene'), ('nolan', 'amod', 'scene'), ('epic', 'amod', 'scene'), ('scene', 'dobj', 'expect')]",{}
10.0,Masterpiece,sinscopefilms,"Jan 7, 2024",,masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'ROOT', 'masterpiec')]","[('masterpiec', 'ROOT', 'masterpiec')]",{}
6.0,Great story poorly told.,tony-stoneman,"Jul 24, 2023",,great stori poorli told,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great stori poorli', 'nsubj', 'told')]","[('great', 'amod', 'poorli'), ('stori', 'compound', 'poorli'), ('poorli', 'nsubj', 'told'), ('told', 'ROOT', 'told')]",{}
1.0,Beyond boring....,peetersweden,"Apr 16, 2024",,beyond bore,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('bore', 'pobj', 'beyond')]","[('beyond', 'ROOT', 'beyond'), ('bore', 'pobj', 'beyond')]",{}
,Seriously?!,julioromeok,"Jul 31, 2023",,serious,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('serious', 'ROOT', 'serious')]",{}
10.0,Oppenheimer,goncalocarapuca,"Jul 20, 2023",,oppenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim', 'ROOT', 'oppenheim')]","[('oppenheim', 'ROOT', 'oppenheim')]",{'GPE': 1}
10.0,Best movie of the year,brunacabus,"Jul 20, 2023",,best movi year,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best movi year', 'ROOT', 'year')]","[('best', 'amod', 'year'), ('movi', 'compound', 'year'), ('year', 'ROOT', 'year')]",{}
8.0,"Good work, again.",xnicofingerx,"Dec 4, 2023",,good work,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('good work', 'ROOT', 'work')]","[('good', 'amod', 'work'), ('work', 'ROOT', 'work')]",{}
10.0,I have nothing else to say,cinephilescientist,"Nov 20, 2023",,noth el say,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('noth el', 'nsubj', 'say')]","[('noth', 'compound', 'el'), ('el', 'nsubj', 'say'), ('say', 'ROOT', 'say')]",{'PERSON': 1}
9.0,It Took a Few Days to Realize How Extraordinary It is..,Easykiddysniper,"Jul 23, 2023",,took day realiz extraordinari,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('realiz extraordinari', 'dobj', 'took')]","[('took', 'ROOT', 'took'), ('day', 'npadvmod', 'took'), ('realiz', 'compound', 'extraordinari'), ('extraordinari', 'dobj', 'took')]",{}
8.0,"Marvellous and will win all the Oscars, but a challenging watch",namob-43673,"Jul 21, 2023",,marvel win oscar challeng watch,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('marvel win oscar challeng', 'nsubj', 'watch')]","[('marvel', 'compound', 'challeng'), ('win', 'compound', 'oscar'), ('oscar', 'compound', 'challeng'), ('challeng', 'nsubj', 'watch'), ('watch', 'ROOT', 'watch')]",{'PERSON': 1}
7.0,A Clinical Biopic That Lacks Soul,seanw-14429,"Jul 27, 2023",,clinic biopic lack soul,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('clinic biopic lack soul', 'ROOT', 'soul')]","[('clinic', 'compound', 'biopic'), ('biopic', 'compound', 'lack'), ('lack', 'compound', 'soul'), ('soul', 'ROOT', 'soul')]",{}
10.0,"Absorbing, Extremely Well-Acted, and a Fascinating Subject",don2507,"Jul 30, 2023",,absorb extrem wellact fascin subject,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('extrem wellact fascin subject', 'dobj', 'absorb')]","[('absorb', 'ROOT', 'absorb'), ('extrem', 'nmod', 'subject'), ('wellact', 'amod', 'fascin'), ('fascin', 'compound', 'subject'), ('subject', 'dobj', 'absorb')]",{}
7.0,"Good, but somewhat overrated.",jacobdstrauss-24032,"Aug 12, 2023",,good somewhat overr,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('good', 'advmod', 'overr'), ('somewhat', 'advmod', 'overr'), ('overr', 'ROOT', 'overr')]",{}
1.0,"BORING, BORING, BORING!",helmortart,"Nov 9, 2023",,bore bore bore,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('bore bore bore', 'ROOT', 'bore')]","[('bore', 'compound', 'bore'), ('bore', 'compound', 'bore'), ('bore', 'ROOT', 'bore')]",{}
,"Great performances and sound ,much ado about not using cgi",qfzmqpn,"Jul 21, 2023",,great perform sound much ado use cgi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great perform', 'nsubj', 'sound'), ('ado use', 'conj', 'sound')]","[('great', 'amod', 'perform'), ('perform', 'nsubj', 'sound'), ('sound', 'ROOT', 'sound'), ('much', 'advmod', 'sound'), ('ado', 'compound', 'use'), ('use', 'conj', 'sound'), ('cgi', 'npadvmod', 'sound')]",{}
10.0,Better Than Typical Nolan Fare!,j_kurzyn,"Jul 21, 2023",,better typic nolan fare,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('better typic nolan fare', 'ROOT', 'fare')]","[('better', 'advmod', 'typic'), ('typic', 'amod', 'fare'), ('nolan', 'compound', 'fare'), ('fare', 'ROOT', 'fare')]",{}
10.0,Just watched Oppenheimer,Curtain_Call_Films,"Aug 7, 2023",,watch oppenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim', 'dobj', 'watch')]","[('watch', 'ROOT', 'watch'), ('oppenheim', 'dobj', 'watch')]",{'GPE': 1}
